,geometry,demand
1374,POINT (106.57095549889192 10.721453468526343),3.0026594142540515
1375,POINT (106.57517934306972 10.714109594413188),9.26830595998384
1376,POINT (106.73915127447461 10.772325924856467),5.74366088264406
1377,POINT (106.74655848430842 10.76254383890947),5.5799620031438355
1378,POINT (106.74183347032148 10.76887007711599),2.99250666191938
1379,POINT (106.75430447428887 10.768638950075662),5.76551182375314
1380,POINT (106.74631883578397 10.767474757893257),2.852176831056803
1381,POINT (106.74069712989245 10.774612206453437),7.343341177493697
1382,POINT (106.75181302008448 10.76431232667333),3.4551183322775088
1383,POINT (106.74427976083462 10.771069774830211),5.544362533232885
1384,POINT (106.74270619594868 10.759946404724433),7.62064833296729
1385,POINT (106.74772505868643 10.758374060657525),4.010502062714257
1386,POINT (106.74519118399321 10.7683597734497),4.790925128722245
1387,POINT (106.7537012437227 10.757585629855194),6.844680412405266
1388,POINT (106.74152896525938 10.760083102072855),8.889514524516429
1389,POINT (106.75069194221449 10.772670438316384),9.740240104572672
1390,POINT (106.74638635055157 10.775569904988691),1.3815617697936822
1391,POINT (106.74177271535464 10.763852517639675),5.057735141184244
1392,POINT (106.74456689496512 10.76224893773354),7.8466338861032945
1393,POINT (106.73652937740246 10.768536507609372),5.646659486882351
1394,POINT (106.7379584471715 10.763892914327874),2.8080124539684963
1395,POINT (106.7400184348772 10.767798147504417),1.6098117431608348
1396,POINT (106.74733123652324 10.77796478724869),9.15448183857579
1397,POINT (106.75444291088196 10.768957888703422),3.6950015281704935
1398,POINT (106.67654634883085 10.753141464800882),5.816258619658135
1399,POINT (106.68712706985963 10.75418465926376),5.520697707328351
1400,POINT (106.6833702324492 10.753168803899243),4.954301713338898
1401,POINT (106.68670306341738 10.753741518781537),2.305838387741721
1402,POINT (106.68576528379029 10.756505235290879),4.40700868815709
1403,POINT (106.6828932847606 10.741530945681053),6.861308774877415
1404,POINT (106.67834535919137 10.753046194255683),7.341190945537269
1405,POINT (106.68743097553694 10.76331388073625),5.84963327160462
1406,POINT (106.68369985594873 10.754120544106797),6.122574216931559
1407,POINT (106.68217339235314 10.752478077528943),1.133533335204521
1408,POINT (106.67716660751026 10.75821493306905),4.333943378652441
1409,POINT (106.6822456629589 10.760864328372648),3.2265611323149264
1410,POINT (106.68757837890364 10.757530077274968),6.59229214603999
1411,POINT (106.67658597294661 10.754998174762013),1.2986452153190116
1412,POINT (106.68203723691673 10.763332694535109),6.598725518398803
1413,POINT (106.68005074031544 10.75675540236198),1.4848593796953562
1414,POINT (106.67849542257579 10.755787536649438),3.3228729552884158
1415,POINT (106.68239266791376 10.770095541032903),9.63778699550949
1416,POINT (106.68682403970155 10.753430468151974),2.959919604979054
1417,POINT (106.63592054646253 10.844767926160548),2.1480484471007157
1418,POINT (106.64370946570403 10.839645172884614),7.626160453544536
1419,POINT (106.63882267552133 10.851309497025618),1.386543227819488
1420,POINT (106.63523609422067 10.837633094742236),6.204087642975608
1421,POINT (106.63454887537573 10.845520510691573),8.252042514291992
1422,POINT (106.64437961891447 10.839637673737482),8.532731613884932
1423,POINT (106.63887261034019 10.846601313696492),3.382444290893246
1424,POINT (106.6436801529367 10.846563248940482),5.594956647033
1425,POINT (106.64073567790345 10.845307311414432),6.882469175992211
1426,POINT (106.63698047395056 10.844468643644008),3.2728765783416094
1427,POINT (106.64067934397252 10.850027518654963),6.8414352310236515
1428,POINT (106.63549294083624 10.836000467315026),6.482611065623264
1429,POINT (106.64718703383805 10.83596153403254),5.594056780034297
1430,POINT (106.63370000106102 10.839438589101078),4.373123955221361
1431,POINT (106.63811837031764 10.834686676769952),6.144636288994508
1432,POINT (106.63688539102674 10.84893953565762),9.944898744910914
1433,POINT (106.64395411151514 10.841253183925277),9.999240099121598
1434,POINT (106.64332746874798 10.834358543486767),9.529952371024523
1435,POINT (106.63974947990765 10.847398474240828),8.791545892336657
1436,POINT (106.64621190446886 10.842340464057475),1.6824074574955503
1437,POINT (106.63810760745206 10.846714765424064),9.448577348656407
1438,POINT (106.73500861991253 10.796037146026087),3.6887231817823762
1439,POINT (106.73652057846591 10.780090076278317),1.0526680884208015
1440,POINT (106.74001266527863 10.784191881824245),6.347044504654353
1441,POINT (106.73807455540545 10.776964813767313),9.664959039326863
1442,POINT (106.7397877440401 10.783089913812349),4.969702491721787
1443,POINT (106.7420178104107 10.77837595045721),3.3351252340259276
1444,POINT (106.74380403044285 10.78452794945994),4.218719987630674
1445,POINT (106.7400821424642 10.791369049086489),3.76681223105291
1446,POINT (106.74444544699594 10.783556682073826),8.435087994863554
1447,POINT (106.73721291464375 10.781390733288678),3.173412247542064
1448,POINT (106.73356753062617 10.78453955545992),3.772770172675707
1449,POINT (106.72902379110833 10.795661225095458),2.2528018848009803
1450,POINT (106.73583432915413 10.779572343178815),8.270525325375027
1451,POINT (106.73744115440952 10.784523122824552),9.457966287471343
1452,POINT (106.73981931329341 10.781562265347715),6.209905845796479
1453,POINT (106.73542819228976 10.788442826457175),7.220628286497295
1454,POINT (106.73852768465704 10.783840302669624),1.5723526697805112
1455,POINT (106.73432825800474 10.792132424023828),5.6262501117668196
1456,POINT (106.74400992334972 10.788661475559028),8.617255693589204
1457,POINT (106.7339360312401 10.788544140486465),2.880803748507436
1458,POINT (106.72969682539207 10.781354913998191),5.449967791236835
1459,POINT (106.74091018306419 10.782102854206562),4.403137018299702
1460,POINT (106.7682510692594 10.76403240276273),5.00975754576075
1461,POINT (106.76791182463491 10.766176708726006),8.801944190913709
1462,POINT (106.76824053387841 10.77132975917595),8.182959995401006
1463,POINT (106.77358542792356 10.77520434430342),3.915409492327478
1464,POINT (106.75661294585223 10.774934638606716),4.512201844555516
1465,POINT (106.76305741409955 10.762644622031955),7.476269590303706
1466,POINT (106.76842413018046 10.772904368694164),9.06920727083145
1467,POINT (106.77313436779782 10.765744337106613),2.6572253270471906
1468,POINT (106.76912086211598 10.760326368608501),4.164492131308704
1469,POINT (106.77382440949931 10.765143934236612),5.167467076261195
1470,POINT (106.76143754762585 10.769652169910094),2.3767386496624967
1471,POINT (106.77775401777566 10.765315985421145),2.08149718683077
1472,POINT (106.77218196527868 10.758556648084456),6.987339066034921
1473,POINT (106.7685405259982 10.777457306403537),1.3954354483967484
1474,POINT (106.77082713326307 10.773485279156812),2.657396531975643
1475,POINT (106.7711917101331 10.776020616630484),9.286730217277027
1476,POINT (106.76951437262315 10.76886000781051),7.770561734076944
1477,POINT (106.75905867620342 10.772986701047138),4.714257144580584
1478,POINT (106.7645303706928 10.76492975207902),3.4743312321976925
1479,POINT (106.73404831188911 10.779585469050996),9.914881787190419
1480,POINT (106.73282043245275 10.789433691441737),6.029481417474412
1481,POINT (106.72825872571632 10.789047885800576),8.186194241917514
1482,POINT (106.73868557588962 10.797169149576545),8.62523613011685
1483,POINT (106.73430096669645 10.788018185016824),8.519779677124003
1484,POINT (106.73337974976462 10.808791570033485),5.619636215305494
1485,POINT (106.7285437271695 10.797932750893455),3.1191417680521716
1486,POINT (106.73933536283698 10.800281927668431),1.9785296661340759
1487,POINT (106.73412580363046 10.790447293404972),9.105043803399564
1488,POINT (106.74297840935104 10.79723940131787),2.3529369521599652
1489,POINT (106.73695404079682 10.808231885337394),7.847010886224822
1490,POINT (106.73815563545939 10.798568058898693),3.037647620132347
1491,POINT (106.73640007462245 10.792789888013855),5.457072706431996
1492,POINT (106.73732694628562 10.794994313840197),3.7791458567378777
1493,POINT (106.73378556371337 10.791375794079613),4.553852660390669
1494,POINT (106.7278812541395 10.804270251153632),6.1776261196279325
1495,POINT (106.69242580532975 10.759587417006772),7.7405355102732045
1496,POINT (106.68888857578388 10.762194553331646),9.515057234513211
1497,POINT (106.68643929548684 10.77014014247525),9.808003438972214
1498,POINT (106.69747657383259 10.755817668155778),8.626621531461392
1499,POINT (106.6888088302798 10.762687084547657),4.882459780585668
1500,POINT (106.68578034584192 10.763770990645941),4.884859217811447
1501,POINT (106.69202347417378 10.768937499326807),6.8409747925476525
1502,POINT (106.70261470415691 10.771483284613161),5.207742483643076
1503,POINT (106.69156426094473 10.770087155443102),5.2446196946563255
1504,POINT (106.69768967619088 10.768379130351333),2.9510888258981645
1505,POINT (106.68848107125571 10.765041191376815),4.525872476939488
1506,POINT (106.68947793686382 10.758059976182796),9.08986176010373
1507,POINT (106.70081806227039 10.7665485379928),5.352878513042445
1508,POINT (106.70093842587943 10.75395666060231),6.741334188331283
1509,POINT (106.70128281818342 10.764569513168086),5.484182801949917
1510,POINT (106.71134306813343 10.753330961541302),1.1675904950045792
1511,POINT (106.71263616183109 10.75480390059452),6.736762834286933
1512,POINT (106.72417086416269 10.751430529647413),9.589562883838706
1513,POINT (106.71910068851216 10.757688916081195),9.998411862439145
1514,POINT (106.71170563069991 10.748666553291983),9.9210752023363
1515,POINT (106.71918282164714 10.760397209645229),4.7064059006059695
1516,POINT (106.71457726352341 10.755310549501653),2.6990262856556515
1517,POINT (106.71461635678332 10.761941849037207),1.7690613202991892
1518,POINT (106.72756360972123 10.757531873401183),3.2995052913889746
1519,POINT (106.71271681843206 10.758041508357135),1.0034115561121224
1520,POINT (106.7065515595509 10.752067478215007),7.56080137425133
1521,POINT (106.72170785626213 10.762625272817576),9.45406108845987
1522,POINT (106.71947301512935 10.76205607589458),8.629541921222533
1523,POINT (106.70955192038498 10.760253857644685),3.021756444699344
1524,POINT (106.71061271269983 10.758686169502008),1.3275885147265816
1525,POINT (106.70838363181093 10.751306799487928),8.842345623325459
1526,POINT (106.70860823955682 10.762554750477866),8.572707035427669
1527,POINT (106.7119372511908 10.75790627643302),5.482942853728559
1528,POINT (106.70485129439035 10.756183836612395),6.836550004128264
1529,POINT (106.65673689295727 10.778413227457323),6.834559351185829
1530,POINT (106.65968280553216 10.777107557011332),3.71555309538382
1531,POINT (106.657789861922 10.770754697457537),9.460292455024126
1532,POINT (106.65390297415772 10.776904701668652),9.88335381041208
1533,POINT (106.65298564398049 10.78196163733364),7.327724394184002
1534,POINT (106.65571694725965 10.772861449993188),5.979207826131117
1535,POINT (106.65487251738152 10.77859565543758),7.341583181990625
1536,POINT (106.6548051642302 10.781645493347241),2.6292385253244484
1537,POINT (106.65752829942727 10.780304251212176),1.5527710132757546
1538,POINT (106.66171427393417 10.771600961204435),2.442972103508441
1539,POINT (106.65755279587297 10.773780971278006),7.270744763604192
1540,POINT (106.65846973766169 10.78003409786726),3.1503278275125703
1541,POINT (106.66400800384646 10.784175271942052),4.600584390883595
1542,POINT (106.65886631866199 10.775646047634291),1.0041418879989252
1543,POINT (106.66061138465466 10.777380085781475),5.366187882302343
1544,POINT (106.65333039686962 10.778570900704969),2.564101091056602
1545,POINT (106.65831497062143 10.773623431194547),9.611195027969716
1546,POINT (106.66266524545449 10.771269092361567),1.1432009314843645
1547,POINT (106.66370475792655 10.77042535252644),5.7759369251284305
1548,POINT (106.73769061303133 10.70705990846485),6.777326821349834
1549,POINT (106.73116139273078 10.708253601660587),5.161061593659588
1550,POINT (106.73102032036955 10.707314431916476),6.179730048466775
1551,POINT (106.73508659560612 10.714219768746684),8.342055905777503
1552,POINT (106.74142348115565 10.718754985675757),9.829241602790722
1553,POINT (106.74425128301989 10.704801125391699),6.969168117437813
1554,POINT (106.74071731994432 10.717471798615952),1.2845607006285948
1555,POINT (106.73958098814512 10.710563329192883),9.761727256604235
1556,POINT (106.73047512609796 10.71473078872592),6.956948250330441
1557,POINT (106.73243842022586 10.706099732362528),6.026629365903167
1558,POINT (106.74679478472062 10.699820023096244),7.631882014454847
1559,POINT (106.73554682034663 10.713322015483108),4.659405388377964
1560,POINT (106.73387114464752 10.705509062459443),5.187753907122807
1561,POINT (106.73778769252526 10.706832875892038),5.878452273797922
1562,POINT (106.73237504648621 10.707292763468299),5.18386461955713
1563,POINT (106.73569161982223 10.714974622656605),3.384705770975005
1564,POINT (106.73551667975248 10.70926896023894),3.560839496103992
1565,POINT (106.73437335131474 10.709679343085623),7.1563807800962795
1566,POINT (106.73322984693283 10.708778851573634),7.073470846993326
1567,POINT (106.73232059788396 10.713525187283002),4.342453359120261
1568,POINT (106.73905488512457 10.713009339844254),6.350207038996931
1569,POINT (106.73667465798684 10.712890925838265),8.868920552963479
1570,POINT (106.73469380348735 10.711448754138202),3.3988316937805165
1571,POINT (106.73828240761678 10.712683280193042),8.802744082848594
1572,POINT (106.73618756891732 10.713991053046065),6.588347964811943
1573,POINT (106.60373387112702 10.854654598897218),3.973924753394601
1574,POINT (106.60415694199645 10.854466348203681),8.576465507067038
1575,POINT (106.59944059969047 10.863415917480234),2.8736321318494014
1576,POINT (106.60847896938716 10.85699556826632),2.4811840505977645
1577,POINT (106.5925504641655 10.852804350169638),1.8644344172279141
1578,POINT (106.60953384626708 10.85937072589356),4.313987625118493
1579,POINT (106.60369979529679 10.863128190854718),7.0356995650951895
1580,POINT (106.59474185509242 10.854834752410982),2.810383526649738
1581,POINT (106.5967143401983 10.861810221332055),9.405426479804449
1582,POINT (106.59694882055878 10.859285324031973),5.049168974360849
1583,POINT (106.60007730863227 10.859861038042355),2.37519994641049
1584,POINT (106.59754485507182 10.852239507520329),2.972546805348973
1585,POINT (106.5963636678323 10.858143417370004),4.2070222190110576
1586,POINT (106.59856333749842 10.85845916076395),7.169787922177489
1587,POINT (106.60509599158432 10.856581250033079),9.295449357365348
1588,POINT (106.60364896196876 10.859958363167381),6.289537857445706
1589,POINT (106.59854765711961 10.853108444548088),2.459200331998495
1590,POINT (106.59503872430474 10.86643481989972),7.604705511493876
1591,POINT (106.59585272832982 10.868170019910979),8.048427542963813
1592,POINT (106.59927855147666 10.855895572208107),9.694644274353251
1593,POINT (106.59942253111554 10.864287763208752),2.7304129885000257
1594,POINT (106.59404756441512 10.85599486548173),8.312873895279548
1595,POINT (106.60316892951508 10.850807670597064),5.090694190078553
1596,POINT (106.60429100780291 10.858026880103802),2.4241731371948445
1597,POINT (106.60464539055886 10.867367951792982),2.5698327542110855
1598,POINT (106.59735141431533 10.860092397003667),1.5728062614045064
1599,POINT (106.60033556343761 10.74413886554456),5.164100393116612
1600,POINT (106.60444458080156 10.740753758753392),3.927465600379213
1601,POINT (106.60448714751766 10.730530268951943),4.474832717423211
1602,POINT (106.6040170643062 10.728071026223962),5.758030443352357
1603,POINT (106.60283678859382 10.735668016412339),5.602415024727373
1604,POINT (106.59805784071196 10.736316011823718),5.037912845295608
1605,POINT (106.60950422785358 10.732851410692414),7.40809291216351
1606,POINT (106.6047099089335 10.739067622564667),6.746399320738783
1607,POINT (106.59442267427357 10.739408476953493),6.355655493312584
1608,POINT (106.60024883363891 10.733527688935284),4.695393001597498
1609,POINT (106.60893736023185 10.733993525335565),7.137388914385247
1610,POINT (106.59644847804279 10.733364734025443),7.259548434604311
1611,POINT (106.5987570872971 10.727257622938588),4.318967720003733
1612,POINT (106.60968366750583 10.730185654013821),7.3211007923602756
1613,POINT (106.60682236855811 10.731953750390176),5.317053755110437
1614,POINT (106.67877654748162 10.835645426838795),1.9290092736370852
1615,POINT (106.67541705637996 10.828736512457581),9.669711490032629
1616,POINT (106.66821291695908 10.835350902370003),2.2112558187684885
1617,POINT (106.66975473688014 10.844726442629366),9.099752168303002
1618,POINT (106.67013020634958 10.83983639049433),2.4797261258004695
1619,POINT (106.67355201364317 10.83327000987527),3.094256153136305
1620,POINT (106.6671978302787 10.837872162942197),4.0396145760848
1621,POINT (106.66933279713355 10.836042933333047),1.1739789675647483
1622,POINT (106.66832269586023 10.83810276992847),1.1213574737495198
1623,POINT (106.66220877909683 10.831595851958474),2.071736262363201
1624,POINT (106.67048033025593 10.829814004797557),2.413457017953787
1625,POINT (106.67350571904636 10.833274145246143),2.9847397207370703
1626,POINT (106.66588712114226 10.838195660011804),3.350117847944915
1627,POINT (106.67626692990966 10.835738021836011),2.894401786879448
1628,POINT (106.6635379034494 10.841228619826666),3.5596770700964555
1629,POINT (106.66614897226604 10.831034510516188),7.208597768952595
1630,POINT (106.66944536998395 10.820945551055054),5.470491506257402
1631,POINT (106.66752402867688 10.833374008440302),5.1623580311643
1632,POINT (106.66943252461779 10.829158929555652),5.481611788179383
1633,POINT (106.73622437930301 10.80231334238168),3.046329459826249
1634,POINT (106.73762134808041 10.805145560640943),4.051174630749146
1635,POINT (106.73881663990079 10.8053701916148),3.028716201240809
1636,POINT (106.7357805225291 10.79810283290068),8.307982802463087
1637,POINT (106.73876166993922 10.801423886019743),8.455289526981073
1638,POINT (106.7297308715512 10.795229288554305),8.474478362352539
1639,POINT (106.73232073422639 10.800528382954342),7.595641774860443
1640,POINT (106.72983080427983 10.804152652326117),2.0506771032575237
1641,POINT (106.7371252989271 10.804043032555633),5.785232811070292
1642,POINT (106.7349587061071 10.801546059142487),3.797257249751209
1643,POINT (106.73712834770006 10.794403414414441),4.6346689844929365
1644,POINT (106.74034620960468 10.79742541484967),7.321806948464254
1645,POINT (106.73317391077175 10.799358723222205),4.620694532726184
1646,POINT (106.73739115636653 10.785815622988375),3.19909217750959
1647,POINT (106.73456987844226 10.806149046123897),9.051196233913151
1648,POINT (106.73781396664006 10.800533481413817),3.6615635839075553
1649,POINT (106.72770844592675 10.802210206397513),6.996515689924252
1650,POINT (106.73779532586836 10.789993546281263),6.396796350557197
1651,POINT (106.73407045218735 10.796364909156841),5.365264437950785
1652,POINT (106.7339395159936 10.803326932464365),1.0644005162246433
1653,POINT (106.73058992189719 10.793269808218588),5.367303673744633
1654,POINT (106.72631367555013 10.800434814196718),8.43464146364487
1655,POINT (106.73302917597417 10.796992311738009),1.4066749102096123
1656,POINT (106.73660145266338 10.797346550842772),3.363328576050536
1657,POINT (106.73970675116722 10.792255361449817),9.714668405566677
1658,POINT (106.7336046894879 10.79863584941532),6.832239311100447
